,Date,price,upper_channel,lower_channel,high,low
1664,1999-08-05 00:00:00-04:00,26.580949783325195,31.230662010221955,23.77174031571429,26.77468848436984,26.27096786165377
1665,1999-08-06 00:00:00-04:00,26.3872127532959,31.230662010221955,23.77174031571429,26.794064051254207,26.329091139301852
1666,1999-08-09 00:00:00-04:00,25.98036003112793,31.230662010221955,23.77174031571429,26.60032387974545,25.941612290589333
1667,1999-08-10 00:00:00-04:00,25.709125518798828,31.230662010221955,23.77174031571429,26.05785517918947,25.30227424834308
1668,1999-08-11 00:00:00-04:00,26.096609115600582,31.230662010221955,24.46919990910424,26.2516001125752,25.515392876945786
1669,1999-08-12 00:00:00-04:00,25.34101867675781,31.230662010221955,24.953538080506014,26.096599508862976,25.302270941778065
1670,1999-08-13 00:00:00-04:00,26.251585006713867,31.230662010221955,25.302270941778065,26.542192958817708,25.65099523903259
1671,1999-08-16 00:00:00-04:00,26.135351181030277,31.230662010221955,25.302270941778065,26.62454140884422,25.51538732795913
1672,1999-08-17 00:00:00-04:00,26.212833404541016,31.230662010221955,25.302270941778065,26.50344131368227,25.70911302869618
1673,1999-08-18 00:00:00-04:00,26.34845352172852,31.230662010221955,25.302270941778065,26.71655691651737,26.05784557847416
1674,1999-08-19 00:00:00-04:00,25.98036003112793,31.230662010221955,25.302270941778065,26.387211306783176,25.767247458165656
1675,1999-08-20 00:00:00-04:00,25.8447380065918,31.230662010221955,25.302270941778065,26.280650004454102,25.747868673733507
1676,1999-08-23 00:00:00-04:00,26.794057846069336,31.230662010221955,25.302270941778065,26.85217944660311,25.999729305441104
1677,1999-08-24 00:00:00-04:00,28.57644844055176,31.230662010221955,25.302270941778065,28.983299570891816,26.98779164589057
1678,1999-08-25 00:00:00-04:00,29.54513931274414,31.230662010221955,25.302270941778065,29.75825179303279,28.886428010033782
1679,1999-08-26 00:00:00-04:00,29.332035064697266,31.230662010221955,25.302270941778065,29.87450334858863,29.04142705546975
1680,1999-08-27 00:00:00-04:00,28.905818939208984,31.230662010221955,25.302270941778065,29.487035137718543,28.634584713237853
1681,1999-08-30 00:00:00-04:00,28.59584045410156,31.230662010221955,25.302270941778065,28.963944091383357,28.382727821991047
1682,1999-08-31 00:00:00-04:00,28.692705154418945,31.230662010221955,25.302270941778065,28.86707000680907,27.937124127395087
1683,1999-09-01 00:00:00-04:00,28.634571075439453,31.230662010221955,25.302270941778065,28.963926764399176,28.402084706762
1684,1999-09-02 00:00:00-04:00,28.4602165222168,31.230662010221955,25.302270941778065,28.69270297440645,28.111486843932315
1685,1999-09-03 00:00:00-04:00,29.719518661499023,31.230662010221955,25.302270941778065,29.89388350371121,28.983311549936467
1686,1999-09-07 00:00:00-04:00,29.21581077575684,31.230662010221955,25.302270941778065,29.97139208892296,29.060819737158656
1687,1999-09-08 00:00:00-04:00,28.59584045410156,31.230662010221955,25.302270941778065,29.35142160431156,28.53771882716233
1688,1999-09-09 00:00:00-04:00,29.15766906738281,31.230662010221955,25.302270941778065,29.18188640049526,28.45536640712193
1689,1999-09-10 00:00:00-04:00,29.448280334472656,31.230662010221955,25.302270941778065,29.54514967767816,29.13829843621505
1690,1999-09-13 00:00:00-04:00,29.09955596923828,31.230662010221955,25.302270941778065,29.390164051487663,28.94456499203861
1691,1999-09-14 00:00:00-04:00,29.467649459838867,31.230662010221955,25.302270941778065,29.62264038401948,29.022050552819607
1692,1999-09-15 00:00:00-04:00,28.71207427978516,31.230662010221955,25.302270941778065,29.680767744015427,28.634578802646736
1693,1999-09-16 00:00:00-04:00,29.138294219970703,31.230662010221955,25.302270941778065,29.15766808580845,28.09210546473239
1694,1999-09-17 00:00:00-04:00,29.89388465881348,31.230662010221955,25.302270941778065,29.913258530918995,29.080182030381746
1695,1999-09-20 00:00:00-04:00,30.242605209350582,31.230662010221955,25.302270941778065,30.33947454057849,29.4482766932818
1696,1999-09-21 00:00:00-04:00,29.332035064697266,31.230662010221955,25.302270941778065,29.93262495043413,29.17704412644259
1697,1999-09-22 00:00:00-04:00,29.77762794494629,31.230662010221955,25.302270941778065,29.951992714955736,29.041421138239745
1698,1999-09-23 00:00:00-04:00,28.26646423339844,31.230662010221955,25.302270941778065,30.029485648915404,27.903204326355105
1699,1999-09-24 00:00:00-04:00,28.1889762878418,31.230662010221955,25.302270941778065,28.324593355893267,27.549638681313425
1700,1999-09-27 00:00:00-04:00,28.34397315979004,31.230662010221955,25.302270941778065,28.80894606193287,28.16960832148648
1701,1999-09-28 00:00:00-04:00,28.55708122253418,30.33947454057849,25.302270941778065,28.731446033255214,27.607761697497423
1702,1999-09-29 00:00:00-04:00,27.743385314941406,30.33947454057849,25.302270941778065,28.55708795686008,27.6271420803816
1703,1999-09-30 00:00:00-04:00,28.072729110717773,30.33947454057849,25.302270941778065,28.42145866488818,27.530260915341582
1704,1999-10-01 00:00:00-04:00,27.893537521362305,30.33947454057849,25.302270941778065,28.092119747161203,27.3752863467164
1705,1999-10-04 00:00:00-04:00,28.692705154418945,30.33947454057849,25.302270941778065,28.71207902690674,27.975871872370668
1706,1999-10-05 00:00:00-04:00,28.4602165222168,30.33947454057849,25.302270941778065,29.099554265738345,27.74338329463203
1707,1999-10-06 00:00:00-04:00,29.04142951965332,30.33947454057849,25.302270941778065,29.13829886428192,28.537708927584617
1708,1999-10-07 00:00:00-04:00,29.06080818176269,30.33947454057849,25.302270941778065,29.467659496307373,28.73145235570272
1709,1999-10-08 00:00:00-04:00,29.428895950317383,30.33947454057849,25.51538732795913,29.50639139719116,28.55707217298737
1710,1999-10-11 00:00:00-04:00,29.235157012939453,30.33947454057849,25.51538732795913,29.448269489508263,29.177035428420687
1711,1999-10-12 00:00:00-04:00,28.692705154418945,30.33947454057849,25.70911302869618,29.235173584077103,28.63458353695557
1712,1999-10-13 00:00:00-04:00,28.227725982666016,30.33947454057849,25.747868673733507,28.867063633611775,27.99523956414028
1713,1999-10-14 00:00:00-04:00,28.111478805541992,30.33947454057849,25.747868673733507,28.590981976070704,27.80149695792747
1714,1999-10-15 00:00:00-04:00,27.29778289794922,30.33947454057849,25.747868673733507,27.84025125929952,27.065296457370515
1715,1999-10-18 00:00:00-04:00,27.23965072631836,30.33947454057849,25.999729305441104,27.27839845139136,26.36782691217588
1716,1999-10-19 00:00:00-04:00,26.75531768798828,30.33947454057849,26.36782691217588,27.66588968750707,26.4259618583751
1717,1999-10-20 00:00:00-04:00,28.59584045410156,30.33947454057849,26.36782691217588,28.63458820539438,27.97587643341643
1718,1999-10-21 00:00:00-04:00,28.84769821166992,30.33947454057849,26.36782691217588,28.86707208555284,28.053369382470144
1719,1999-10-22 00:00:00-04:00,28.731433868408203,30.33947454057849,26.36782691217588,29.09953720185376,28.440825973582765
1720,1999-10-25 00:00:00-04:00,28.65394592285156,30.33947454057849,26.36782691217588,29.002675487835557,28.247094763703565
1721,1999-10-26 00:00:00-04:00,28.634571075439453,30.33947454057849,26.36782691217588,29.525768822036348,28.600666813340656
1722,1999-10-27 00:00:00-04:00,28.16961669921875,30.33947454057849,26.36782691217588,28.402103219432384,27.801513042213827
1723,1999-10-28 00:00:00-04:00,27.859621047973636,30.33947454057849,26.36782691217588,28.169602923333564,27.685256243083675
1724,1999-10-29 00:00:00-04:00,28.692705154418945,30.33947454057849,26.36782691217588,29.138304221638148,28.28585383217533
1725,1999-11-01 00:00:00-05:00,28.634571075439453,30.33947454057849,26.36782691217588,29.196413133076625,28.557075619213634
1726,1999-11-02 00:00:00-05:00,28.692705154418945,30.33947454057849,26.36782691217588,29.29329520154048,28.498966429541035
1727,1999-11-03 00:00:00-05:00,28.51833152770996,30.33947454057849,26.36782691217588,28.983304324357405,28.363340595494144
1728,1999-11-04 00:00:00-05:00,28.44083976745605,30.33947454057849,26.36782691217588,28.750821672278462,27.995240779273843
1729,1999-11-05 00:00:00-05:00,28.382713317871094,30.33947454057849,26.36782691217588,28.789564498536823,28.053357600189315
1730,1999-11-08 00:00:00-05:00,27.878995895385746,30.33947454057849,26.1547216530721,28.130856177970884,26.1547216530721
1731,1999-11-09 00:00:00-05:00,27.54964256286621,30.33947454057849,26.1547216530721,27.85962447637244,26.794061648694772
1732,1999-11-10 00:00:00-05:00,27.007169723510746,30.33947454057849,26.1547216530721,27.627133447436385,26.7940571934113
1733,1999-11-11 00:00:00-05:00,27.78211784362793,30.33947454057849,26.1547216530721,28.03397804723125,27.355892883683847
1734,1999-11-12 00:00:00-05:00,27.64651298522949,30.33947454057849,26.1547216530721,27.89837329974105,26.98780139343005
1735,1999-11-15 00:00:00-05:00,26.96842193603516,30.33947454057849,26.1547216530721,27.433394728035765,26.9490480697018
1736,1999-11-16 00:00:00-05:00,27.065298080444336,30.33947454057849,26.1547216530721,27.20091517891471,26.619699042613117
1737,1999-11-17 00:00:00-05:00,26.34845352172852,30.33947454057849,26.1547216530721,26.987790996888105,26.34845352172852
