Date,price,SMA20,SMA50,live_pos
2016-08-22 00:00:00-04:00,52.30231857299805,51.809102630615236,48.843506774902345,100000
2016-08-23 00:00:00-04:00,52.50184631347656,51.87628650665283,48.989713516235355,100000
2016-08-24 00:00:00-04:00,52.55625915527344,51.97187843322754,49.14259651184082,100000
2016-08-25 00:00:00-04:00,52.755775451660156,52.07654495239258,49.30199356079102,100000
2016-08-26 00:00:00-04:00,52.628807067871094,52.15368251800537,49.4462329864502,100000
2016-08-29 00:00:00-04:00,52.692291259765625,52.23850059509277,49.59642868041992,100000
2016-08-30 00:00:00-04:00,52.50184631347656,52.31379642486572,49.74389694213867,100000
2016-08-31 00:00:00-04:00,52.11186218261719,52.352017402648926,49.8633765411377,100000
2016-09-01 00:00:00-04:00,52.22976303100586,52.37720565795898,49.98881965637207,100000
2016-09-02 00:00:00-04:00,52.30231857299805,52.38033466339111,50.09912956237793,100000
2016-09-06 00:00:00-04:00,52.247901916503906,52.37623691558838,50.24584541320801,100000
2016-09-07 00:00:00-04:00,52.293251037597656,52.368097114562985,50.41870475769043,100000
2016-09-08 00:00:00-04:00,52.084651947021484,52.35763931274414,50.569185943603514,100000
2016-09-09 00:00:00-04:00,50.978206634521484,52.27924118041992,50.677709426879886,100000
2016-09-12 00:00:00-04:00,51.74001693725586,52.2551570892334,50.79011245727539,100000
2016-09-13 00:00:00-04:00,51.26841354370117,52.19938087463379,50.89326385498047,100000
2016-09-14 00:00:00-04:00,51.02354431152344,52.14587211608887,50.99133743286133,100000
2016-09-15 00:00:00-04:00,51.86699295043945,52.12909374237061,51.10249450683594,100000
2016-09-16 00:00:00-04:00,51.9213981628418,52.11322193145752,51.214739685058596,100000
2016-09-19 00:00:00-04:00,51.63119125366211,52.081932830810544,51.30459686279297,100000
2016-09-20 00:00:00-04:00,51.522369384765625,52.042935371398926,51.38704978942871,100000
2016-09-21 00:00:00-04:00,52.383934020996094,52.0370397567749,51.47555793762207,100000
2016-09-22 00:00:00-04:00,52.43836212158203,52.03114490509033,51.55974685668945,100000
2016-09-23 00:00:00-04:00,52.084651947021484,51.9975887298584,51.632715454101564,100000
2016-09-26 00:00:00-04:00,51.6039924621582,51.94634799957275,51.6967919921875,100000
2016-09-27 00:00:00-04:00,52.55625915527344,51.93954639434814,51.7752271270752,100000
2016-09-28 00:00:00-04:00,52.628807067871094,51.945894432067874,51.8707958984375,100000
2016-09-29 00:00:00-04:00,52.057456970214844,51.94317417144775,51.90410377502442,100000
2016-09-30 00:00:00-04:00,52.238834381103516,51.943627738952635,51.94302230834961,100000
2016-10-03 00:00:00-04:00,52.075592041015625,51.932291412353514,51.9647957611084,100000
2016-10-04 00:00:00-04:00,51.91234588623047,51.915513610839845,51.980419921875,100000
2016-10-05 00:00:00-04:00,52.27510070800781,51.91460609436035,52.002758560180666,100000
2016-10-06 00:00:00-04:00,52.36579895019531,51.928663444519046,52.03718612670898,100000
2016-10-07 00:00:00-04:00,52.42021560668945,52.00076389312744,52.07234153747559,100000
2016-10-10 00:00:00-04:00,52.63787078857422,52.04565658569336,52.10337783813477,100000
2016-10-11 00:00:00-04:00,51.86699295043945,52.075585556030276,52.1207991027832,100000
2016-10-12 00:00:00-04:00,51.79444122314453,52.11413040161133,52.13676933288574,100000
2016-10-13 00:00:00-04:00,51.62211990356445,52.10188674926758,52.14226287841797,100000
2016-10-14 00:00:00-04:00,52.075592041015625,52.10959644317627,52.14925476074219,100000
2016-10-17 00:00:00-04:00,51.894203186035156,52.12274703979492,52.14234405517578,100000
2016-10-18 00:00:00-04:00,52.293251037597656,52.16129112243652,52.141611938476565,100000
2016-10-19 00:00:00-04:00,52.17534637451172,52.150861740112305,52.135997924804684,100000
2016-10-20 00:00:00-04:00,51.9213981628418,52.125013542175296,52.12854972839355,100000
2016-10-21 00:00:00-04:00,54.10710144042969,52.2261360168457,52.15976837158203,100000
2016-10-24 00:00:00-04:00,55.322383880615234,52.412055587768556,52.22178207397461,100000
2016-10-25 00:00:00-04:00,55.31330871582031,52.5499080657959,52.28036949157715,100000
2016-10-26 00:00:00-04:00,54.986812591552734,52.66780834197998,52.33823135375977,100000
2016-10-27 00:00:00-04:00,54.50614547729492,52.790242767333986,52.38430305480957,100000
2016-10-28 00:00:00-04:00,54.29755401611328,52.89317874908447,52.42547744750976,100000
