,Date,pct_change,Volume,SMA50,price,RSI,upper_band,lower_band,middle_band,MACD_line,signal_line,ATR,volume_ma
0,2013-01-02 00:00:00-05:00,,52899300,,22.574522018432617,,,,,0.0,0.0,,
1,2013-01-03 00:00:00-05:00,-0.013396081010508043,48294400,,22.272111892700195,,,,,-0.024123884673812768,-0.004824776934762554,,
2,2013-01-04 00:00:00-05:00,-0.018715678794580914,52521100,,21.855274200439453,,,,,-0.07600145769348288,-0.019060113086506618,,
3,2013-01-07 00:00:00-05:00,-0.001869797838417675,37110400,,21.814409255981445,,,,,-0.11904004799108847,-0.039056100067422994,,
4,2013-01-08 00:00:00-05:00,-0.005245416359295096,44703100,,21.69998359680176,,,,,-0.16053113231276583,-0.06335110651649156,,
5,2013-01-09 00:00:00-05:00,0.005649184177151101,49047900,,21.82257080078125,,,,,-0.18142994128081114,-0.08696687346935547,,
6,2013-01-10 00:00:00-05:00,-0.008988654448021327,71431300,,21.626415252685547,,,,,-0.2113838103627721,-0.11185026084803881,,
7,2013-01-11 00:00:00-05:00,0.013983456321708276,55512100,,21.9288272857666,,,,,-0.20831897227108698,-0.13114400313264846,,
8,2013-01-14 00:00:00-05:00,0.0022366663503525785,48324400,,21.97787475585937,,,,,-0.19963112176711206,-0.14484142685954118,,
9,2013-01-15 00:00:00-05:00,0.011900125109175708,48244500,,22.23941421508789,,,,,-0.16968585614300835,-0.14981031271623463,,
10,2013-01-16 00:00:00-05:00,-0.006247674714391915,41077400,,22.1004695892334,,,,,-0.15537462552399717,-0.15092317527778715,,
11,2013-01-17 00:00:00-05:00,0.007766455041770426,51685900,,22.272111892700195,,,,,-0.12869920837472648,-0.14647838189717502,,
12,2013-01-18 00:00:00-05:00,0.0,52167700,,22.272111892700195,,,,,-0.10633300737886131,-0.13844930699351227,,
13,2013-01-22 00:00:00-05:00,-0.003669863520607719,58650600,,22.19037628173828,41.26386634521872,,,,-0.0941180780442572,-0.12958306120366125,0.3456111828736204,50833578.571428575
14,2013-01-23 00:00:00-05:00,0.016943054188411466,50387700,,22.566349029541016,49.841275015390956,,,,-0.05348327799391939,-0.11436310456171289,0.34035710906697425,50654178.571428575
15,2013-01-24 00:00:00-05:00,0.0007240138122157624,101739300,,22.582687377929688,56.78555801422698,,,,-0.019734056111580855,-0.09543729487168649,0.34677897412233427,54471671.428571425
16,2013-01-25 00:00:00-05:00,0.009048185818852694,81847700,,22.787019729614254,72.44090292267425,,,,0.023232548131318254,-0.07170332627108555,0.3602064219484808,56566428.571428575
17,2013-01-28 00:00:00-05:00,0.0010761732628072895,56056500,,22.811542510986328,74.20630400619352,,,,0.058587316942404044,-0.04564519762838764,0.3736338767001808,57919721.428571425
18,2013-01-29 00:00:00-05:00,0.003582997667690213,49242600,,22.89327621459961,79.43546376114715,,,,0.0921393279294449,-0.01808829251682113,0.38530976886333157,58243971.428571425
19,2013-01-30 00:00:00-05:00,-0.005712229029041005,43580500,,22.76250457763672,73.09250949387256,23.049916101429158,21.455069135692423,22.25249261856079,0.1069445697378697,0.006918279934117037,0.398738142384405,57853442.85714286
20,2013-01-31 00:00:00-05:00,-0.014362531326178707,50530000,,22.435577392578125,68.67940744967707,23.033521051070014,21.45756972346612,22.245545387268066,0.09124571514164259,0.02378376697562215,0.3917325765875463,56360492.85714286
21,2013-02-01 00:00:00-05:00,0.01748637048080104,55565900,,22.82789421081543,69.92767408865463,23.10333532699767,21.443333679349987,22.273334503173828,0.10920213404795831,0.04086744039008938,0.3888135833053306,56364335.71428572
22,2013-02-04 00:00:00-05:00,-0.01754404581200608,50540000,,22.427400588989254,58.62061902278117,23.110432206236244,21.49344943896639,22.301940822601317,0.09007787550639534,0.05070952741335058,0.4051601216496619,56522592.85714286
23,2013-02-05 00:00:00-05:00,0.002186603860026448,35410400,,22.4764404296875,54.94882720720002,23.113127186349473,21.556957576223766,22.33504238128662,0.0779799636505416,0.05616361466078879,0.39581916227714586,55605871.428571425
24,2013-02-06 00:00:00-05:00,-0.005818334627729738,41889600,,22.345664978027344,55.13691322475537,23.085759509294224,21.648893391401575,22.3673264503479,0.05718065236436942,0.05636702220150493,0.39990587983388587,55663885.71428572
25,2013-02-07 00:00:00-05:00,-0.002194687340703383,38028300,,22.29662322998047,50.54132767868953,23.063604284309807,21.718453859305914,22.39102907180786,0.036321102055346444,0.052357838172273234,0.39173231670083375,54688342.85714286
26,2013-02-08 00:00:00-05:00,0.009897730099577062,33318500,,22.517309188842773,54.9341670939869,23.00502881809329,21.866118719138154,22.435573768615722,0.037168811756036035,0.0493200328890258,0.4022413572428822,53341971.428571425
27,2013-02-11 00:00:00-05:00,0.0112521605295135,32247700,,22.77067756652832,60.92302809624914,23.012828327226476,21.94250423808114,22.477666282653807,0.05762111801204739,0.050980249913630114,0.4004899058404404,51456050.0
28,2013-02-12 00:00:00-05:00,0.0007176845325831405,35990900,,22.787019729614254,54.80410288947918,23.015181120238733,22.02106594244437,22.51812353134155,0.07429200209968201,0.055642600350840496,0.3864784586211574,50427707.14285714
29,2013-02-13 00:00:00-05:00,0.0053802803909714925,41715600,,22.90962028503418,56.80273431763898,23.059818775916728,22.043448893761006,22.551633834838867,0.09628670485598079,0.06377142125186856,0.364877831322518,46140300.0
30,2013-02-14 00:00:00-05:00,0.0003568324633285158,32663200,,22.91779518127441,52.96301802253421,23.07890920954447,22.106091019337363,22.592500114440917,0.11307386591946766,0.07363191018538838,0.3269305120496751,42627121.428571425
31,2013-02-15 00:00:00-05:00,-0.0010698658610420742,49650900,,22.89327621459961,51.851867857568834,23.103107676244168,22.14400898482761,22.62355833053589,0.12298168005590071,0.08350186415949085,0.3158383240807944,42169578.571428575
32,2013-02-19 00:00:00-05:00,0.009719337447418042,38781400,,23.11578369140625,54.7391127721807,23.163215132259648,22.168268708682735,22.66574192047119,0.14709259606125968,0.09622001053984462,0.3031447963483626,41422350.0
33,2013-02-20 00:00:00-05:00,-0.006417270000448894,44110200,,22.967443466186523,54.33250188909615,23.165803702692774,22.243386856694432,22.704595279693603,0.15247323768825538,0.10747065596952678,0.2998208441207724,41460185.71428572
34,2013-02-21 00:00:00-05:00,-0.013634783879656553,49078500,,22.65428733825684,54.650707216389556,23.16631160460595,22.251672785652836,22.708992195129394,0.1299701377299627,0.11197055232161396,0.3042169231697324,41356507.14285714
35,2013-02-22 00:00:00-05:00,0.009821954706979996,31425900,,22.87679672241211,51.12081786174234,23.182827362650904,22.264567962056127,22.723697662353516,0.1286083990316662,0.11529812166362442,0.2856705930374532,39632221.428571425
36,2013-02-25 00:00:00-05:00,-0.014048905997400385,48011800,,22.555402755737305,53.044111723572435,23.176179322678138,22.2480543046412,22.71211681365967,0.10043762180929505,0.11232602169275856,0.29066959166527184,39451635.71428572
37,2013-02-26 00:00:00-05:00,0.0,49923300,,22.555402755737305,51.92270716276807,23.165949550843244,22.23267010095119,22.699309825897217,0.07722191177114723,0.1053051997084363,0.2884601086978513,40488271.428571425
38,2013-02-27 00:00:00-05:00,0.016075900887968952,36394700,,22.91800117492676,62.5224622179861,23.169474838849382,22.231617308977768,22.700546073913575,0.08707817339431045,0.10165979444561113,0.31096845055608263,40095778.571428575
39,2013-02-28 00:00:00-05:00,-0.00035978129491820443,35840200,,22.90975570678711,63.65890677077406,23.18547770629552,22.23033955444667,22.707908630371094,0.09315021369311793,0.0999578782951125,0.3075768340097955,39939485.71428572
40,2013-03-01 00:00:00-05:00,0.005396080860455621,34849700,,23.03337860107422,62.01626333998023,23.218421344035672,22.257176037556125,22.7377986907959,0.10670762471146134,0.10130782757838228,0.30954996289063785,40048857.14285714
41,2013-03-04 00:00:00-05:00,0.0071554415969892204,38157500,,23.198192596435547,60.38250277696204,23.27829978477531,22.2343274353785,22.756313610076905,0.12926104180922948,0.10689847042455172,0.311518813288099,40470985.71428572
42,2013-03-05 00:00:00-05:00,0.0071046872304734165,41432200,,23.363008499145508,63.047370513108646,23.366982245004536,22.2392057661649,22.803094005584718,0.15860574497312996,0.11723992533426739,0.31988042599962796,40859650.0
43,2013-03-06 00:00:00-05:00,-0.009171075549771812,51448500,,23.148744583129883,55.20070222132252,23.398759850704913,22.274658575808758,22.836709213256835,0.1626968581974637,0.12633131190690666,0.3400051049190808,41554857.14285714
44,2013-03-07 00:00:00-05:00,0.0017801512761927984,29196700,,23.1899528503418,55.8352969851233,23.411750208693263,22.346097005051853,22.878923606872558,0.1673353202653729,0.13453211357859993,0.34480614941019966,41307250.0
45,2013-03-08 00:00:00-05:00,-0.004975237316928394,37667800,,23.07457733154297,53.74148213925836,23.380648075717335,22.45499454818403,22.917821311950682,0.15985874266208455,0.13959743939529684,0.35023923228326964,40451314.28571428
46,2013-03-11 00:00:00-04:00,-0.004642939448775696,36627500,,22.967443466186523,46.785663213981366,23.363203462754715,22.517452588881024,22.94032802581787,0.14363298185999795,0.14040454788823709,0.35141644431307767,40297464.28571428
47,2013-03-12 00:00:00-04:00,0.0014353627915995038,39255200,,23.00041007995605,50.75193988657376,23.367709878816004,22.53591942416251,22.951814651489258,0.13191346344840582,0.13870633100027083,0.34788465606460584,39950678.571428575
48,2013-03-13 00:00:00-04:00,0.00035832636956212305,29093400,,23.00865173339844,59.38867894779922,23.37205946474081,22.55373303861612,22.962896251678465,0.12188567108204751,0.13534219901662617,0.32610501497075867,38523171.428571425
49,2013-03-14 00:00:00-04:00,0.007879693214713157,55914800,22.60764675140381,23.1899528503418,58.482103187969756,23.39744039175496,22.556385368132734,22.976912879943846,0.12710289526819096,0.13369433826693913,0.32375051390926657,40272378.571428575
50,2013-03-15 00:00:00-04:00,-0.003554222684351682,92710300,22.6183069229126,23.10753059387207,67.17873182866941,23.40986212078279,22.56293718036467,22.98639965057373,0.12316700321395757,0.13158887125634283,0.29431875738652785,43465128.571428575
51,2013-03-18 00:00:00-04:00,0.002140404280610353,44809400,22.636004486083984,23.15699005126953,68.1587210567584,23.42724090069986,22.57192978411459,22.999585342407226,0.12262519831184449,0.12979613666744316,0.3066801984586177,43099850.0
52,2013-03-19 00:00:00-04:00,0.002846733677447588,51901600,22.66335723876953,23.2229118347168,61.211659604192704,23.44131988291006,22.568563616235448,23.004941749572755,0.12606198690214754,0.12904930671438405,0.278425524476977,44207485.71428572
53,2013-03-20 00:00:00-04:00,0.004967929843339158,35447800,22.693834686279292,23.338281631469727,64.6063449258665,23.483999664947856,22.56296765072597,23.023483657836913,0.13652131232609577,0.13054370783672642,0.2831346150949666,44179457.14285714
54,2013-03-21 00:00:00-04:00,-0.007415016417563924,34233200,22.723139572143555,23.16522789001465,54.34759365687924,23.478985079191926,22.61907629165768,23.049030685424803,0.1293552852079749,0.13030602331097613,0.2743051859523065,44135421.428571425
55,2013-03-22 00:00:00-04:00,0.00498046520405393,28720900,22.75230018615723,23.280601501464844,52.80893324769008,23.503028133136905,22.635413715617975,23.06922092437744,0.13147033512903405,0.1305388856745877,0.2619438578095651,43461378.571428575
56,2013-03-25 00:00:00-04:00,-0.003185878119638774,44154000,22.783900527954103,23.206432342529297,44.311537411458886,23.465241705966207,22.738303101467878,23.101772403717042,0.12571256002242137,0.12957362054415444,0.2619440828336404,43655792.85714286
57,2013-03-26 00:00:00-04:00,0.0,27824300,22.80945262908936,23.206432342529297,52.482268339403895,23.393376456214202,22.87527130989908,23.13432388305664,0.11976886089305339,0.12761266861393422,0.24193042563215655,41968350.0
58,2013-03-27 00:00:00-04:00,0.007457309835393833,36047400,22.8374849319458,23.37948989868164,57.32455907587236,23.417530426750933,22.89726621173784,23.157398319244386,0.1275523904318483,0.12760061297751704,0.24781681567373123,42457685.71428572
59,2013-03-28 00:00:00-04:00,0.008459414439352164,55453800,22.864241981506343,23.577266693115234,68.26304483403774,23.48603839954379,22.89550933757779,23.19077386856079,0.1479740750631322,0.1316753053946401,0.2495826480684961,43728114.28571428
60,2013-04-01 00:00:00-04:00,0.0,29201100,22.893777923583983,23.577266693115234,74.02555828916051,23.55008212518243,22.885854421143254,23.217968273162843,0.1622876561837927,0.13779777555247064,0.2478165069313761,43197657.14285714
